SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	CDCODE_112	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	RACECAT	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH
2011	010000701738	01	0100007	01738	158	0080	HOOVER CITY	BLUFF PK ELEM SCH	2054392800	569 PARK AVENUE	HOOVER	AL	35226	1218	569 PARK AVE	HOOVER	AL	35226	1218	1	1	000	13	33.409579	-86.853755	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	44.60	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	6	2	N	2	N	2	121	29	150	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	131	0	0	4	4	0	1	14	12	44	51	0	0	0	1	105	0	0	8	2	0	0	13	4	45	31	0	0	1	1	115	0	0	2	1	3	3	8	14	39	43	0	0	0	2	100	0	0	5	3	1	2	4	4	48	31	0	0	1	1	98	0	0	5	0	1	2	7	4	45	33	0	0	0	1	108	0	0	1	4	1	2	9	10	38	42	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	657	0	0	0	39	25	14	16	6	10	103	55	48	490	259	231	0	0	0	9	2	7	657
2011	010000701739	01	0100007	01739	158	0350	HOOVER CITY	GREEN VALLEY ELEM SCH	2054392500	3200 OLD COLUMBIANA RD	HOOVER	AL	35226	3335	3200 OLD COLUMBIANA RD	HOOVER	AL	35226	3335	1	1	000	13	33.395712	-86.808822	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	39.60	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	N	2	215	29	244	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	98	0	0	0	0	16	10	10	17	23	22	0	0	0	0	78	0	0	1	0	6	9	17	12	17	15	0	0	0	1	83	0	0	1	1	13	9	14	13	22	9	1	0	0	0	82	0	0	0	1	6	7	13	17	21	16	0	0	0	1	63	0	0	2	2	4	5	10	11	14	14	0	1	0	0	81	0	0	0	2	9	6	6	19	19	19	0	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	485	0	0	0	10	4	6	100	54	46	159	70	89	211	116	95	2	1	1	3	1	2	485
2011	010000701740	01	0100007	01740	158	0365	HOOVER CITY	GWIN ELEM SCH	2054392600	1580 PATTON CHAPEL ROAD	HOOVER	AL	35226	2299	1580 PATTON CHAPEL RD	HOOVER	AL	35226	2299	1	1	000	13	33.388151	-86.831233	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	44.00	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	N	2	121	21	142	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	90	0	0	1	0	8	5	6	10	26	34	0	0	0	0	94	0	0	3	0	4	9	7	4	45	22	0	0	0	0	76	0	0	1	1	3	4	2	9	34	22	0	0	0	0	88	0	0	1	0	2	3	13	8	24	37	0	0	0	0	95	0	0	1	1	3	6	6	9	37	31	0	0	1	0	109	0	0	2	0	4	4	5	14	38	42	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	552	0	0	0	11	9	2	55	24	31	93	39	54	392	204	188	0	0	0	1	1	0	552
2011	010000701741	01	0100007	01741	158	0425	HOOVER CITY	IRA F SIMMONS MIDDLE SCH	2054392100	1575 PATTON CHAPEL ROAD	HOOVER	AL	35226	2298	1575 PATTON CHAPEL RD	HOOVER	AL	35226	2298	1	1	000	13	33.387895	-86.833672	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	66.20	06	09	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	6	2	N	2	N	2	186	33	219	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	271	0	0	4	9	6	13	31	31	98	78	0	0	1	0	310	0	0	6	8	18	9	37	30	106	95	0	0	1	0	284	0	0	2	12	8	6	29	34	99	92	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	865	0	0	0	41	12	29	60	32	28	192	97	95	568	303	265	0	0	0	4	4	0	865
2011	010000701742	01	0100007	01742	158	0760	HOOVER CITY	ROCKY RIDGE ELEM SCH	2054392900	2876 OLD ROCKY RIDGE RD	HOOVER	AL	35243	2910	2876 OLD ROCKY RIDGE RD	HOOVER	AL	35243	2910	1	1	000	13	33.409144	-86.766806	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	43.80	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	N	2	212	40	252	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	101	1	0	2	1	7	3	20	14	25	24	0	0	4	0	85	0	0	0	2	6	3	13	17	26	16	0	0	1	1	101	0	1	3	2	1	3	19	20	19	28	0	0	3	2	103	0	0	1	3	2	6	22	16	19	32	0	0	0	2	88	0	0	3	1	3	5	13	17	22	22	1	0	0	1	108	0	0	6	1	2	2	22	16	25	31	0	0	0	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	586	2	1	1	25	15	10	43	21	22	209	109	100	289	136	153	1	1	0	17	8	9	586
2011	010000701743	01	0100007	01743	158	0810	HOOVER CITY	SHADES MT ELEM SCH	2054393100	2250 SUMPTER ST	HOOVER	AL	35226	3030	2250 SUMPTER ST	HOOVER	AL	35226	3030	1	1	000	13	33.426801	-86.824411	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	22.60	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	N	2	83	14	97	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	58	0	1	2	0	3	1	9	8	18	14	0	1	0	1	51	0	0	1	1	1	1	5	3	17	20	0	1	1	0	53	0	0	1	2	0	2	9	6	21	11	0	0	0	1	49	0	0	3	1	2	1	6	2	19	15	0	0	0	0	49	0	0	3	0	0	5	3	7	16	15	0	0	0	0	43	0	0	0	0	1	1	7	4	18	12	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	303	1	0	1	14	10	4	18	7	11	69	39	30	196	109	87	2	0	2	3	1	2	303
2011	010000701825	01	0100007	01825	158	0821	HOOVER CITY	HOOVER HIGH FRESHMAN CTR	2054391610	100 FLEMMING PARKWAY	HOOVER	AL	35244		100 FLEMMING PARKWAY	HOOVER	AL	35244		4	1	000	41	33.330726	-86.854961	01117	SHELBY COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	08	08	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010000702091	01	0100007	02091	158	0410	HOOVER CITY	RIVERCHASE ELEM SCH	2054393400	1950 OLD MONTGOMERY HIGHWAY	HOOVER	AL	35244		1950 OLD MONTGOMERY HWY	HOOVER	AL	35244		1	1	000	13	33.359591	-86.812865	01117	SHELBY COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	45.00	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	6	2	N	2	N	2	90	31	121	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	116	0	0	13	3	1	4	12	16	36	31	0	0	0	0	103	0	0	5	2	4	4	10	14	32	31	0	1	0	0	112	0	0	5	5	2	1	12	15	44	27	0	0	0	1	90	0	0	9	1	1	4	8	8	34	24	0	0	0	1	103	0	0	3	5	3	1	7	11	37	35	0	0	0	1	101	0	0	8	4	4	1	10	12	27	34	0	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	625	0	0	0	63	43	20	30	15	15	135	59	76	392	210	182	1	0	1	4	1	3	625
2011	010000702186	01	0100007	02186	158	0420	HOOVER CITY	BROCK'S GAP INTERMEDIATE SCH	2054391600	1730 LAKE CYRUS CLUB DR	HOOVER	AL	35244		1730 LAKE CYRUS CLUB DR	HOOVER	AL	35244		1	3	000	41	33.344569	-86.890652	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	46.13	05	06	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	N	N	N	M	N	M	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010000800303	01	0100008	00303	169	0075	MADISON CITY	HORIZON ELEM SCH	2564643614	7855 OLD MADISON PIKE	MADISON	AL	35758		7855 OLD MADISON PK	MADISON	AL	35758		1	1	000	22	34.705817	-86.713709	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	29.00	KG	06	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	N	2	101	43	144	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	78	1	0	1	1	2	0	5	14	26	25	0	0	2	1	73	0	0	0	2	5	0	5	6	26	27	0	0	1	1	82	0	0	4	2	0	1	9	9	28	27	0	0	2	0	77	0	0	3	4	0	2	6	8	23	31	0	0	0	0	79	1	0	2	3	2	0	4	5	30	27	0	0	3	2	83	0	1	3	4	0	1	7	11	31	23	1	0	1	0	78	0	0	6	1	0	1	5	7	22	33	0	1	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	550	3	2	1	36	19	17	14	9	5	101	41	60	379	186	193	2	1	1	15	10	5	550
2011	010000800495	01	0100008	00495	169	0082	MADISON CITY	DISCOVERY MIDDLE SCH	2568373735	1304 HUGHES RD	MADISON	AL	35758		1304 HUGHES RD	MADISON	AL	35758		1	1	000	22	34.740814	-86.742697	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	56.00	07	09	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	6	2	N	2	N	2	135	44	179	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	296	0	1	11	8	4	2	26	25	103	111	0	0	4	1	303	0	0	12	6	3	6	42	23	110	96	0	0	1	4	347	2	1	9	10	7	3	33	34	120	120	0	0	2	6	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	946	4	2	2	56	32	24	25	14	11	183	101	82	660	333	327	0	0	0	18	7	11	946
2011	010000800831	01	0100008	00831	169	0080	MADISON CITY	BOB JONES HIGH SCH	2567722547	650 HUGHES RD	MADISON	AL	35758		650 HUGHES RD	MADISON	AL	35758		1	1	000	22	34.719158	-86.742545	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	121.34	10	12	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	3	6	2	N	2	N	2	298	69	367	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	780	0	1	17	23	15	11	77	76	271	279	0	0	5	5	735	4	4	24	31	14	18	76	79	233	247	0	1	4	0	770	3	0	20	20	15	4	97	77	286	242	3	0	2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2285	12	7	5	135	61	74	77	44	33	482	250	232	1558	790	768	4	3	1	17	11	6	2285
2011	010000800839	01	0100008	00839	169	0085	MADISON CITY	MADISON ELEM SCH	2567729255	17 COLLEGE ST	MADISON	AL	35758		17 COLLEGE ST	MADISON	AL	35758		1	1	000	22	34.697454	-86.750464	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	33.00	PK	06	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	N	2	113	30	143	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	0	7	7	2	1	4	5	29	22	0	0	1	0	76	0	1	3	3	1	0	11	5	26	22	0	0	2	2	78	1	2	3	6	0	2	8	7	26	23	0	0	0	0	87	0	0	5	4	3	1	7	5	32	29	0	0	1	0	70	0	0	4	6	2	1	4	6	27	18	0	1	0	1	63	0	0	2	4	2	2	6	10	18	19	0	0	0	0	64	0	0	5	4	4	1	7	8	20	14	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	517	5	2	3	63	29	34	22	14	8	93	47	46	325	178	147	1	0	1	8	4	4	517
